component,consolidated_name,component_size,austraits_trait_name,bien_trait_name,gift_trait_name,try_trait_id
178,Wood stable carbon isotope composition (delta13C),2,wood_delta13C,NA,NA,1213
179,Bark stable nitrogen isotope composition (delta15N),2,bark_delta15N,NA,NA,832
180,Leaf stable nitrogen isotope composition (delta15N),2,leaf_delta15N,NA,NA,78
181,Wood stable nitrogen isotope composition (delta15N),2,wood_delta15N,NA,NA,1230
182,Leaf stable oxygen isotope composition (delta18O),2,leaf_delta18O,NA,NA,3358
183,Plant canopy width,2,plant_width,NA,NA,325
184,Stem count,2,stem_count,NA,NA,1034
185,Leaf tissue density,2,leaf_density,NA,NA,48
186,Leaf area ratio (LAR),2,leaf_area_ratio,NA,NA,109
187,Leaf mass fraction,2,leaf_mass_fraction,NA,NA,110
188,Leaf fresh mass per leaf area,2,leaf_fresh_mass_per_area,NA,NA,125
189,Leaf water content per unit leaf dry mass,2,leaf_water_content_per_dry_mass,NA,NA,3120
190,Leaf water content per unit saturated leaf mass,2,leaf_water_content_per_saturated_mass,NA,NA,3122
191,Leaf cell wall fraction,2,leaf_cell_wall_fraction,NA,NA,3375
192,Spongy mesophyll cell thickness,2,leaf_spongy_mesophyll_thickness,NA,NA,805
193,Stomatal distribution,2,leaf_stomatal_distribution,NA,NA,781
194,Guard cell length,2,leaf_guard_cell_length,NA,NA,733
195,Leaf visible light transmission,2,leaf_transmission,NA,NA,535
196,Leaf visible light absorption,2,leaf_absorption,NA,NA,10
197,Terminal twig length,2,branch_terminal_twig_length,NA,NA,1202
198,Huber value,2,huber_value,NA,NA,171
199,Stem dry mass to vegetative shoot dry mass ratio (support fraction),2,stem_mass_to_shoot_mass_ratio,NA,NA,3059
200,Side branch dry mass to whole plant dry mass ratio,2,branch_mass_fraction,NA,NA,137
201,Stem dry matter content (SDMC),2,stem_dry_matter_content,NA,NA,1181
202,Stem water content per unit saturated stem mass,2,stem_water_content_per_saturated_mass,NA,NA,1097
203,Bark density,2,bark_density,NA,NA,248
204,Fine root volume to coarse root volume ratio,2,root_fine_root_coarse_root_ratio,NA,NA,2011
205,Root biomass depth distribution coefficient,2,root_distribution_coefficient,NA,NA,3033
206,Specific root length (SRL),2,root_specific_root_length,NA,NA,1080
207,Specific tap root length (STRL),2,root_specific_taproot_length,NA,NA,1550
208,Root surface area per unit root dry mass (specific root area),2,root_specific_root_area,NA,NA,1089
209,Root wood density,2,root_wood_density,NA,NA,82
210,Root to shoot ratio,2,root_shoot_ratio,NA,NA,9
211,Root dry matter content (RDMC),2,root_dry_matter_content,NA,NA,785
212,Seed accessory cost fraction,2,accessory_cost_fraction,NA,NA,1046
213,Maximum flower number,2,flower_count_maximum,NA,NA,2999
214,Fruit dry mass,2,fruit_dry_mass,NA,NA,919
215,Diaspore dry mass,2,diaspore_dry_mass,NA,NA,233
216,Seed shape,2,seed_shape,NA,NA,349
217,Leaf xylem vessel diameter,2,leaf_vessel_diameter,NA,NA,367
218,Stem xylem vessel multiple fraction,2,stem_vessel_multiple_fraction,NA,NA,276
219,Wood axial parenchyma fraction,2,wood_axial_parenchyma_fraction,NA,NA,3021
220,Wood fibre fraction,2,wood_fibre_fraction,NA,NA,3019
221,Wood ray parenchyma fraction,2,wood_ray_parenchyma_fraction,NA,NA,3020
222,Ratio of internal to external CO2 concentrations (ci/ca),2,leaf_intercellular_CO2_concentration_to_atmospheric_CO2_concentration_ratio,NA,NA,3379
223,CO2 concentration inside chloroplasts (cc),2,leaf_chloroplast_CO2_concentration,NA,NA,3007
224,"Leaf respiration rate per unit leaf area, in the dark (Rdark)",2,leaf_dark_respiration_per_area,NA,NA,54
225,"Leaf respiration rate per unit leaf dry mass, in the dark (Rdark)",2,leaf_dark_respiration_per_dry_mass,NA,NA,41
226,"Leaf respiration rate per unit leaf area, in the light (Rday)",2,leaf_light_respiration_per_area,NA,NA,512
227,"Stem respiration rate per unit stem area, in the dark",2,stem_dark_respiration_per_area,NA,NA,519
228,Leaf stomatal water vapour resistance under ambient conditions,2,leaf_stomatal_resistance_ambient,NA,NA,714
229,"Leaf transpiration rate per unit leaf area, in the dark",2,leaf_dark_transpiration_per_area,NA,NA,1267
230,Integrated plant transpiration,2,integrated_plant_transpiration,NA,NA,749
231,Whole plant sapflow,2,whole_plant_sapflow,NA,NA,3796
232,Intrinsic water use efficiency (WUEi),2,leaf_water_use_efficiency_intrinsic,NA,NA,3128
233,Instantaneous water use efficiency (WUE),2,leaf_water_use_efficiency_instantaneous,NA,NA,134
234,Theoretical sapwood specific hydraulic conductivity (Ks),2,sapwood_specific_hydraulic_conductivity_theoretical,NA,NA,1096
235,Leaf specific hydraulic conductance (kleaf),2,leaf_specific_hydraulic_conductance,NA,NA,748
236,Leaf specific hydraulic conductivity (Kl),2,leaf_specific_hydraulic_conductivity,NA,NA,928
237,Leaf capacitance (Cleaf),2,leaf_capacitance,NA,NA,711
238,Leaf turgor loss point,2,leaf_turgor_loss_point,NA,NA,189
239,Osmotic potential at full tugor,2,osmotic_potential_at_full_turgor,NA,NA,188
240,Bulk modulus of elasticity (e),2,bulk_modulus_of_elasticity,NA,NA,190
241,Plant genome size,2,genome_size,NA,NA,1022
242,Seed germination treatment,2,seed_germination_treatment,NA,NA,34
243,Seed germination proportion,2,seed_germination,NA,NA,95
244,Seed viability,2,seed_viability,NA,NA,1109
245,Sprout depth,2,sprout_depth,NA,NA,153
246,Inflorescence,2,NA,NA,Inflorescence,2934
247,Habitat_1,2,NA,NA,Habitat_1,3096
248,Senesced leaf boron (B) content per unit leaf dry mass,1,leaf_senesced_B_per_dry_mass,NA,NA,NA
249,Senesced leaf nickel (Ni) content per unit leaf dry mass,1,leaf_senesced_Ni_per_dry_mass,NA,NA,NA
250,Leaf nitrogen resorption efficiency,1,leaf_N_resorption,NA,NA,NA
251,Leaf phosphorus resorption efficiency,1,leaf_P_resorption,NA,NA,NA
252,Bark aluminium (Al) content per unit bark dry mass,1,bark_Al_per_dry_mass,NA,NA,NA
253,Bark boron (B) content per unit bark dry mass,1,bark_B_per_dry_mass,NA,NA,NA
254,Bark sodium (Na) content per unit bark dry mass,1,bark_Na_per_dry_mass,NA,NA,NA
255,Root phosphorus (P) content per unit root dry mass,1,root_P_per_dry_mass,NA,NA,NA
256,Flower nitrogen (N) content per unit flower dry mass,1,flower_N_per_dry_mass,NA,NA,NA
257,Fruit calcium (Ca) content per unit fruit dry mass,1,fruit_Ca_per_dry_mass,NA,NA,NA
258,Fruit potassium (K) content per unit fruit dry mass,1,fruit_K_per_dry_mass,NA,NA,NA
259,Fruit magnesium (Mg) content per unit fruit dry mass,1,fruit_Mg_per_dry_mass,NA,NA,NA
260,Fruit nitrogen (N) content per unit fruit dry mass,1,fruit_N_per_dry_mass,NA,NA,NA
261,Fruit phosphorus (P) content per unit fruit dry mass,1,fruit_P_per_dry_mass,NA,NA,NA
262,Fruit sulphur (S) content per unit fruit dry mass,1,fruit_S_per_dry_mass,NA,NA,NA
263,Seed calcium (Ca) content per unit seed dry mass,1,seed_Ca_per_seed_dry_mass,NA,NA,NA
264,Seed potassium (K) content per unit seed dry mass,1,seed_K_per_seed_dry_mass,NA,NA,NA
265,Seed magnesium (Mg) content per unit seed dry mass,1,seed_Mg_per_seed_dry_mass,NA,NA,NA
266,Seed sulphur (S) content per unit seed dry mass,1,seed_S_per_seed_dry_mass,NA,NA,NA
267,Leaf cell wall nitrogen (N) per unit leaf N content,1,leaf_cell_wall_N_per_leaf_N,NA,NA,NA
268,Leaf thylakoid protein nitrogen (N) content per unit leaf N content,1,leaf_thylakoid_N_per_total_leaf_N,NA,NA,NA
269,Leaf epidermis calcium (Ca) content per unit leaf fresh mass,1,leaf_epidermis_Ca_per_fresh_mass,NA,NA,NA
270,Leaf hypodermis calcium (Ca) content per unit leaf fresh mass,1,leaf_hypodermis_Ca_per_fresh_mass,NA,NA,NA
271,Leaf internal parenchyma cell calcium (Ca) content per unit leaf fresh mass,1,leaf_internal_parenchyma_Ca_per_fresh_mass,NA,NA,NA
272,Leaf palisade mesophyll cell calcium (Ca) content per unit leaf fresh mass,1,leaf_palisade_mesophyll_Ca_per_fresh_mass,NA,NA,NA
273,Leaf sclerenchyma cell calcium (Ca) content per unit leaf fresh mass,1,leaf_sclerenchyma_Ca_per_fresh_mass,NA,NA,NA
274,Leaf spongy mesophyll cell calcium (Ca) content per unit leaf fresh mass,1,leaf_spongy_mesophyll_Ca_per_fresh_mass,NA,NA,NA
275,Leaf epidermis phosphorus (P) content per unit leaf fresh mass,1,leaf_epidermis_P_per_fresh_mass,NA,NA,NA
276,Leaf hypodermis phosphorus (P) content per unit leaf fresh mass,1,leaf_hypodermis_P_per_fresh_mass,NA,NA,NA
277,Leaf internal parenchyma cell phosphorus (P) content per unit leaf fresh mass,1,leaf_internal_parenchyma_P_per_fresh_mass,NA,NA,NA
278,Leaf palisade mesophyll cell phosphorus (P) content per unit leaf fresh mass,1,leaf_palisade_mesophyll_P_per_fresh_mass,NA,NA,NA
279,Leaf sclerenchyma cell phosphorus (P) content per unit leaf fresh mass,1,leaf_sclerenchyma_P_per_fresh_mass,NA,NA,NA
280,Leaf spongy mesophyll cell phosphorus (P) content per unit leaf fresh mass,1,leaf_spongy_mesophyll_P_per_fresh_mass,NA,NA,NA
281,Leaf total non-structural carbohydrate content per unit leaf area,1,leaf_total_non-structural_carbohydrates_per_area,NA,NA,NA
282,Leaf total non-structural carbohydrate content per unit leaf dry mass,1,leaf_total_non-structural_carbohydrates_per_mass,NA,NA,NA
283,Stem soluble starch content per unit stem dry mass,1,stem_soluble_starch_per_mass,NA,NA,NA
284,Stem soluble sugar content per unit stem dry mass,1,stem_soluble_sugars_per_mass,NA,NA,NA
285,Bark cellulose content per unit bark dry mass,1,bark_cellulose_per_dry_mass,NA,NA,NA
286,Bark lignin content per unit bark dry mass,1,bark_lignin_per_dry_mass,NA,NA,NA
287,Bark tannin content per unit bark dry mass,1,bark_tannin_per_dry_mass,NA,NA,NA
288,Bark ash content per unit bark dry mass,1,bark_ash_per_dry_mass,NA,NA,NA
289,Leaf xylem stable nitrogen isotope composition (delta15N),1,leaf_xylem_delta15N,NA,NA,NA
290,Root xylem stable nitrogen isotope composition (delta15N),1,root_xylem_delta15N,NA,NA,NA
291,Stem water stable oxygen isotope composition (delta18O),1,stem_water_delta18O,NA,NA,NA
292,Plant canopy breadth,1,plant_breadth,NA,NA,NA
293,Embryo colour,1,embryo_colour,NA,NA,NA
294,Cotyledon function,1,cotyledon_function,NA,NA,NA
295,Cotyledon position at germination,1,cotyledon_position,NA,NA,NA
296,Cotyledon hairiness,1,cotyledon_hairs,NA,NA,NA
297,Hypocotyl hairiness,1,seedling_hypocotyl_hairs,NA,NA,NA
298,Seedling first true leaf type,1,seedling_first_node_leaf_type,NA,NA,NA
299,Seedling first node leaf count,1,seedling_first_node_leaf_count,NA,NA,NA
300,Seedling germination location,1,seedling_germination_location,NA,NA,NA
301,Leaflet dry mass,1,leaflet_dry_mass,NA,NA,NA
302,Petiole length,1,petiole_length,NA,NA,NA
303,Petiole width,1,petiole_width,NA,NA,NA
304,Leaf water content per unit leaf area (leaf succulence),1,leaf_water_content_per_area,NA,NA,NA
305,Leaf water content per unit leaf fresh mass,1,leaf_water_content_per_fresh_mass,NA,NA,NA
306,Leaf base shape,1,leaf_base_shape,NA,NA,NA
307,Leaf margin posture,1,leaf_margin_posture,NA,NA,NA
308,Leaf lobation,1,leaf_lobation,NA,NA,NA
309,Leaf lamina posture (leaf 3-dimensionality),1,leaf_posture_numeric,NA,NA,NA
310,Leaf lamina posture (leaf 3-dimensional shape),1,leaf_lamina_posture,NA,NA,NA
311,Leaf glaucousness,1,leaf_glaucousness,NA,NA,NA
312,Average leaf epidermal cell density,1,leaf_epidermal_cell_density_both_sides,NA,NA,NA
313,Lower leaf side epidermal cell density,1,leaf_epidermal_cell_density_abaxial,NA,NA,NA
314,Upper leaf side epidermal cell density,1,leaf_epidermal_cell_density_adaxial,NA,NA,NA
315,Lower palisade mesophyll thickness,1,leaf_palisade_tissue_thickness_abaxial,NA,NA,NA
316,Upper palisade mesophyll thickness,1,leaf_palisade_tissue_thickness_adaxial,NA,NA,NA
317,Palisade cell length,1,leaf_palisade_cell_length,NA,NA,NA
318,Palisade cell width,1,leaf_palisade_cell_width,NA,NA,NA
319,Number of layers of palisade cells,1,leaf_palisade_layer_number,NA,NA,NA
320,Stomatal hairiness,1,leaf_stomatal_hairs,NA,NA,NA
321,Leaf visible light reflection,1,leaf_reflectance,NA,NA,NA
322,Leaf infra-red light reflection,1,leaf_reflectance_near_infrared,NA,NA,NA
323,Stem cross-sectional area,1,stem_cross_sectional_area,NA,NA,NA
324,Wood cross-sectional area,1,sapwood_cross_sectional_area,NA,NA,NA
325,Terminal twig cross-sectional area,1,branch_terminal_twig_cross_sectional_area,NA,NA,NA
326,Leaf dry mass to stem dry mass ratio,1,leaf_mass_to_stem_mass_ratio,NA,NA,NA
327,"Bark morphology, Eucalyptus",1,bark_morphology_eucalyptus,NA,NA,NA
328,Bark dry mass per unit bark surface area,1,bark_dry_mass_per_surface_area,NA,NA,NA
329,Bark water content per unit bark dry mass,1,bark_water_content_per_dry_mass,NA,NA,NA
330,Bark water content per unit saturated bark mass,1,bark_water_content_per_saturated_mass,NA,NA,NA
331,Root diameter,1,root_diameter,NA,NA,NA
332,Root system morphology,1,root_system_classification,NA,NA,NA
333,Root system type (presence of taproot),1,root_system_type,NA,NA,NA
334,Seed accessory cost mass,1,accessory_cost_mass,NA,NA,NA
335,Bud length,1,bud_length,NA,NA,NA
336,Bud width,1,bud_width,NA,NA,NA
337,Buds per inflorescence,1,buds_per_inflorescence,NA,NA,NA
338,Number of androecium parts in each whorl (Androecium structural merism),1,flower_androecium_structural_merism,NA,NA,NA
339,Androecium structural phyllotaxis,1,flower_androecium_structural_phyllotaxis,NA,NA,NA
340,Number of androecium structural whorls,1,flower_androecium_structural_whorls_count,NA,NA,NA
341,Anther attachment,1,flower_anther_attachment,NA,NA,NA
342,Connective extension (apical),1,flower_anther_connective_extension,NA,NA,NA
343,Anther dehiscence,1,flower_anther_dehiscence,NA,NA,NA
344,Anther orientation,1,flower_anther_orientation,NA,NA,NA
345,Flower length,1,flower_length,NA,NA,NA
346,Flower diameter,1,flower_diameter,NA,NA,NA
347,Floral orientation,1,flower_orientation,NA,NA,NA
348,Number of fertile stamens,1,flower_fertile_stamens_count,NA,NA,NA
349,Filament presence and shape,1,flower_filament,NA,NA,NA
350,Fusion of filaments,1,flower_filament_fusion,NA,NA,NA
351,Fusion of filaments to inner perianth series,1,flower_filament_fusion_to_inner_perianth,NA,NA,NA
352,Gynoecium phyllotaxis,1,flower_gynoecium_phyllotaxis,NA,NA,NA
353,Placentation,1,flower_gynoecium_placentation,NA,NA,NA
354,Fusion of ovaries,1,flower_ovary_fusion,NA,NA,NA
355,Ovary position,1,flower_ovary_position,NA,NA,NA
356,Number of ovules per functional carpel,1,flower_ovules_per_functional_carpel_count,NA,NA,NA
357,Perianth differentiation,1,flower_perianth_differentiation,NA,NA,NA
358,Fusion of perianth,1,flower_perianth_fusion,NA,NA,NA
359,Number of perianth parts in each whorl (Perianth merism),1,flower_perianth_merism,NA,NA,NA
360,Number of perianth parts,1,flower_perianth_parts_count,NA,NA,NA
361,Perianth phyllotaxis,1,flower_perianth_phyllotaxis,NA,NA,NA
362,Symmetry of perianth,1,flower_perianth_symmetry,NA,NA,NA
363,Number of perianth whorls,1,flower_perianth_whorls_count,NA,NA,NA
364,Pollen grain aperture shape,1,flower_pollen_aperture_shape,NA,NA,NA
365,Number of pollen grain apertures,1,flower_pollen_apertures_count,NA,NA,NA
366,Pollen grain length,1,flower_pollen_length,NA,NA,NA
367,Number of structural carpels,1,flower_structural_carpels_count,NA,NA,NA
368,Floral structural sex,1,flower_structural_sex_type,NA,NA,NA
369,Style differentiation,1,flower_style_differentiation,NA,NA,NA
370,Fusion of styles,1,flower_style_fusion,NA,NA,NA
371,Fruit wall thickness,1,fruit_wall_thickness,NA,NA,NA
372,Seed embryo and endosperm dry mass,1,seed_dry_mass_reserve,NA,NA,NA
373,Seed count,1,seed_count,NA,NA,NA
374,Seed surface hairs,1,seed_surface_hairs,NA,NA,NA
375,Seed surface texture,1,seed_surface_texture,NA,NA,NA
376,Seed surface reflectivity,1,seed_surface_reflectivity,NA,NA,NA
377,Leaf secondary vein angle,1,leaf_secondary_vein_angle,NA,NA,NA
378,Leaf vein frequency,1,leaf_vein_frequency,NA,NA,NA
379,Leaf xylem vessel density,1,leaf_vessel_density,NA,NA,NA
380,Stem xylem vessel hydraulic mean diameter,1,stem_vessel_diameter_hydraulic,NA,NA,NA
381,xylem vessel wall fraction,1,stem_vessel_wall_fraction,NA,NA,NA
382,Xylem vulnerability index,1,stem_xylem_vulnerability_index,NA,NA,NA
383,Wood tracheid fraction,1,wood_tracheid_fraction,NA,NA,NA
384,Bark modulus of elasticity,1,bark_modulus_of_elasticity,NA,NA,NA
385,Bark photosynthesis,1,bark_photosynthetic_status,NA,NA,NA
386,Ambient CO2 concentration (ca),1,atmospheric_CO2_concentration,NA,NA,NA
387,Leaf Jmax to leaf Vcmax ratio at 25 deg C,1,leaf_photosynthesis_Jmax_over_Vcmax_25C,NA,NA,NA
388,"Leaf quantum yield, gas exchange measurement",1,leaf_gas_exchange_quantum_yield,NA,NA,NA
389,Leaf photosynthetic phosphorus use efficiency during Amax measurement PPUE),1,leaf_photosynthetic_phosphorus_use_efficiency_maximum,NA,NA,NA
390,Leaf photosynthetic phosphorus use efficiency during Asat measurement (PPUE),1,leaf_photosynthetic_phosphorus_use_efficiency_saturated,NA,NA,NA
391,Integrated water use efficiency,1,leaf_water_use_efficiency_integrated,NA,NA,NA
392,Sapwood specific hydraulic conductivity (Ks),1,sapwood_specific_hydraulic_conductivity,NA,NA,NA
393,Stem specific hydraulic conductivity (Ks),1,stem_specific_hydraulic_conductivity,NA,NA,NA
394,Root specific hydraulic conductivity,1,root_specific_hydraulic_conductivity,NA,NA,NA
395,Stem sapwood capacitance (C),1,stem_sapwood_capacitance,NA,NA,NA
396,Root sapwood capacitance (C),1,root_sapwood_capacitance,NA,NA,NA
397,Leaf relative water content predawn,1,leaf_relative_water_content_predawn,NA,NA,NA
398,Leaf relative water content at turgor loss point,1,leaf_relative_water_content_at_turgor_loss_point,NA,NA,NA
399,Photochemical reflectance index (PRI),1,leaf_photochemical_reflectance_index,NA,NA,NA
400,Water band index,1,leaf_water_band_index,NA,NA,NA
401,Modified normalized difference vegetation index (modified NDVI),1,modified_NDVI,NA,NA,NA
402,Modified chlorophyll absorption ratio index 705,1,leaf_chlorophyll_index_modified_ND705,NA,NA,NA
403,Ephemeral life history class,1,life_history_ephemeral_class,NA,NA,NA
404,Plant alternative energy and nutrient acquisition strategies,1,plant_alternative_energy_and_nutrient_acquisition_strategy,NA,NA,NA
405,Competitive stratum,1,competitive_stratum,NA,NA,NA
406,Environmental flowering cues,1,flowering_cues,NA,NA,NA
407,"Seedling recruitment time, by month",1,recruitment_time,NA,NA,NA
408,Seedling establishment conditions,1,seedling_establishment_conditions,NA,NA,NA
409,Canopy light environment required for reproduction,1,reproductive_light_environment_index,NA,NA,NA
410,Canopy light environment required for seedling establishment,1,establishment_light_environment_index,NA,NA,NA
411,Seedbank longevity class,1,seedbank_longevity_class,NA,NA,NA
412,Seedbank longevity,1,seedbank_longevity,NA,NA,NA
413,Dormancy type,1,seed_dormancy_class,NA,NA,NA
414,Seed germination time,1,seed_germination_time,NA,NA,NA
415,Storage organ,1,storage_organ,NA,NA,NA
416,Bud bank location,1,bud_bank_location,NA,NA,NA
417,Time from seedling germination until individuals survive a fire,1,resprouting_capacity_time_from_germination,NA,NA,NA
418,Post-fire to pre-fire stem ratio,1,resprouting_capacity_stem_ratio,NA,NA,NA
419,Plant vegetative response to disturbances other than fire,1,resprouting_capacity_non_fire_disturbance,NA,NA,NA
420,Fire exposure level,1,fire_exposure_level,NA,NA,NA
421,Post-fire recruitment,1,post_fire_recruitment,NA,NA,NA
422,Post-fire flowering,1,post_fire_flowering,NA,NA,NA
423,Time from fire to first flowering,1,fire_time_from_fire_to_flowering,NA,NA,NA
424,Time from fire until 50% of individuals are flowering,1,fire_time_from_fire_to_50_percent_flowering,NA,NA,NA
425,Time from fire to peak flowering,1,fire_time_from_fire_to_peak_flowering,NA,NA,NA
426,Time from fire until flowering declines,1,fire_time_from_fire_to_flowering_decline,NA,NA,NA
427,Time from fire to fruiting,1,fire_time_from_fire_to_fruiting,NA,NA,NA
428,Time from fire until 50% of individuals are fruiting,1,fire_time_from_fire_to_50_percent_fruiting,NA,NA,NA
429,Fuel bed bulk density,1,fire_fuel_bed_bulk_density,NA,NA,NA
430,Fuel consumption by fire,1,fire_fuel_consumption,NA,NA,NA
431,Fire rate of spread,1,fire_rate_of_spread,NA,NA,NA
432,Leaf smoulder duration,1,fire_smoulder_duration,NA,NA,NA
433,Leaf flame duration,1,fire_flame_duration,NA,NA,NA
434,Leaf flame and smoulder duration,1,fire_total_burn_duration,NA,NA,NA
435,Fire time to ignition,1,fire_time_to_ignition,NA,NA,NA
436,Plant flood regime response,1,plant_flood_regime_classification,NA,NA,NA
437,Plant water-logging tolerance,1,plant_tolerance_water_logged_soils,NA,NA,NA
438,Plant inundation tolerance,1,plant_tolerance_inundation,NA,NA,NA
439,Plant snow tolerance,1,plant_tolerance_snow,NA,NA,NA
440,Plant calcium sensitivity,1,plant_tolerance_calcicole,NA,NA,NA
441,Plant fire tolerance strategy,1,plant_tolerance_fire,NA,NA,NA
442,leaf relative growth rate,1,NA,leaf relative growth rate,NA,NA
443,Rhizome_length_min,1,NA,NA,Rhizome_length_min,NA
444,Rhizome_length_max,1,NA,NA,Rhizome_length_max,NA
445,Flower_width_min,1,NA,NA,Flower_width_min,NA
446,Flower_width_max,1,NA,NA,Flower_width_max,NA
447,Bedrock_1,1,NA,NA,Bedrock_1,NA
448,Bark carbon (C) content per dry mass (alive bark),1,NA,NA,NA,3790
449,Bark carbon/nitrogen (C/N) ratio,1,NA,NA,NA,830
450,Bark crystals,1,NA,NA,NA,831
451,Bark nitrogen (N) content per dry mass (alive bark),1,NA,NA,NA,3791
452,"Bark persistence (deciduous, persistent)",1,NA,NA,NA,833
453,Bark sclereids arrangement,1,NA,NA,NA,834
454,"Bark secondary compounds: oil, tannins, latex, slime",1,NA,NA,NA,835
455,Bark sieve tubes grouping,1,NA,NA,NA,836
456,Bark structure ,1,NA,NA,NA,837
457,"Bark surface structure, texture, age",1,NA,NA,NA,838
458,Bark thickness per stem diameter,1,NA,NA,NA,839
459,Bark volume relative to wood volume,1,NA,NA,NA,4079
460,Bark: dead bark carbon (C) content per dry mass,1,NA,NA,NA,3792
461,Bark: dead bark nitrogen (N) content per dry mass,1,NA,NA,NA,3793
462,Belowground plant organ acid hydrolyzable extractives per belowground plant organ dry mass,1,NA,NA,NA,2632
463,Belowground plant organ annual loss of nitrogen (N) through belowground plant organ mortality as a f,1,NA,NA,NA,2720
464,Belowground plant organ annual loss of nitrogen (N) through belowground plant organ mortality as a f,1,NA,NA,NA,2721
465,Belowground plant organ calcium (Ca) content per belowground plant organ dry mass,1,NA,NA,NA,2568
466,Belowground plant organ carbon (C) content per belowground plant organ dry mass,1,NA,NA,NA,2551
467,Belowground plant organ carbon/nitrogen (C/N) ratio,1,NA,NA,NA,2569
468,Belowground plant organ cellulose and hemicellulose content per belowground plant organ dry mass,1,NA,NA,NA,2623
469,Belowground plant organ cellulose content per belowground plant organ dry mass,1,NA,NA,NA,2553
470,Belowground plant organ construction cost per belowground plant organ dry mass,1,NA,NA,NA,2624
471,Belowground plant organ debris decomposition rate constant ,1,NA,NA,NA,2799
472,Belowground plant organ decomposition: fraction carbon (C) remaining,1,NA,NA,NA,3336
473,Belowground plant organ decomposition: fraction nitrogen (N) remaining,1,NA,NA,NA,3337
474,Belowground plant organ decomposition: fraction of belowground plant organ dry mass not decomposed t,1,NA,NA,NA,2677
475,Belowground plant organ diameter,1,NA,NA,NA,2550
476,Belowground plant organ dry mass per belowground plant organ fresh mass (belowground plant organ dry,1,NA,NA,NA,2562
477,Belowground plant organ dry mass per ground area,1,NA,NA,NA,2563
478,Belowground plant organ dry mass soluble in neutral solution per belowground plant organ dry mass,1,NA,NA,NA,2644
479,Belowground plant organ dry mass soluble in nonpolar extractives per belowground plant organ dry mas,1,NA,NA,NA,2647
480,Belowground plant organ dry mass to leaf dry mass ratio,1,NA,NA,NA,2771
481,Belowground plant organ dry mass turnover rate,1,NA,NA,NA,2723
482,Belowground plant organ growth: belowground plant organ dry mass production per ground area per day,1,NA,NA,NA,2703
483,Belowground plant organ growth: belowground plant organ dry mass production per ground area per year,1,NA,NA,NA,2700
484,Belowground plant organ growth: fraction of belowground plant organs recovering from pruning,1,NA,NA,NA,2717
485,Belowground plant organ hemicellulose content per belowground plant organ dry mass,1,NA,NA,NA,2622
486,Belowground plant organ iron (Fe) content per belowground plant organ dry mass,1,NA,NA,NA,2572
487,Belowground plant organ length per belowground plant organ dry mass (specific belowground plant orga,1,NA,NA,NA,2574
488,Belowground plant organ lignin content per belowground plant organ dry mass,1,NA,NA,NA,2552
489,Belowground plant organ magnesium (Mg) content per belowground plant organ dry mass,1,NA,NA,NA,2575
490,Belowground plant organ morphological adaptations: aerenchyma,1,NA,NA,NA,2564
491,Belowground plant organ necromass (dead dry mass) per ground area for specified soil depth increment,1,NA,NA,NA,2786
492,Belowground plant organ necromass to biomass ratio,1,NA,NA,NA,2798
493,Belowground plant organ nitrogen (N) content per belowground plant organ dry mass,1,NA,NA,NA,2547
494,Belowground plant organ nitrogen (N) per ground area,1,NA,NA,NA,2787
495,Belowground plant organ nitrogen (N) uptake per ground area per year,1,NA,NA,NA,2756
496,Belowground plant organ nitrogen (N) uptake rate,1,NA,NA,NA,2557
497,"Belowground plant organ persistence (lifespan, longevity)",1,NA,NA,NA,2577
498,Belowground plant organ phenols content per belowground plant organ dry mass,1,NA,NA,NA,2585
499,Belowground plant organ phosphorus (P) content per belowground plant organ dry mass,1,NA,NA,NA,2561
500,Belowground plant organ polyphenol content per belowground plant organ dry mass,1,NA,NA,NA,2651
501,Belowground plant organ potassium (K) content per belowground plant organ dry mass,1,NA,NA,NA,2578
502,Belowground plant organ ratio of lignin to nitrogen (N),1,NA,NA,NA,2666
503,Belowground plant organ respiration rate per belowground plant organ dry mass,1,NA,NA,NA,2559
504,Belowground plant organ rooting depth,1,NA,NA,NA,2545
505,Belowground plant organ tissue density (belowground plant organ dry mass per belowground plant organ,1,NA,NA,NA,2549
506,Belowground plant organ water soluble compounds per belowground plant organ dry mass,1,NA,NA,NA,2658
507,Belowground plant organ water soluble sugar content per belowground plant organ dry mass,1,NA,NA,NA,2659
508,Belowground plant organ/shoot ratio,1,NA,NA,NA,2546
509,Belowground storage organ dry mass,1,NA,NA,NA,3590
510,Belowground storage organ fresh mass,1,NA,NA,NA,3589
511,Belowground storage organ total nonstructural carbohydrate content per dry mass,1,NA,NA,NA,3591
512,Belowground storage organ water content per fresh mass,1,NA,NA,NA,3592
513,Branch age of largest branch,1,NA,NA,NA,3617
514,Branch annual growth,1,NA,NA,NA,2980
515,Branch bark carbon (C) content per dry mass,1,NA,NA,NA,3709
516,Branch bark carbon isotope ratio (delta 13C),1,NA,NA,NA,3712
517,Branch bark carbon/nitogen (C/N) ratio,1,NA,NA,NA,3711
518,Branch bark nitrogen (N) content per dry mass,1,NA,NA,NA,3710
519,Branch bark nitrogen isotope ratio (delta 15N),1,NA,NA,NA,3713
520,Branch bark water content per dry mass (saturated),1,NA,NA,NA,3864
521,Branch calcium (Ca) content per branch dry mass,1,NA,NA,NA,2973
